"","playerID","Full_name","position","Bats","Throws"
"7701","hemmige01","George Earl Hemming","Pitcher","Right","Right"
"7702","hemonsc01","Scott Mathew Hemond","Catcher, Second Baseman and Third Baseman","Right","Right"
"7703","hempdu01","William H. Hemp","Outfielder","Unknown","Unknown"
"7704","hemphbr01","Bret Ryan Hemphill","Catcher","Both","Right"
"7705","hemphch01","Charles Judson Hemphill","Outfielder","Left","Left"
"7706","hemphfr01","Frank Vernon Hemphill","Leftfielder","Right","Right"
"7707","hemslro01","Ralston Burdett Hemsley","Catcher","Right","Right"
"7708","hemusso01","Solomon Joseph Hemus","Shortstop, Pinch Hitter and Second Baseman","Left","Right"
"7709","hendebe01","Bernard Henderson","Pitcher and Pinch Hitter","Right","Right"
"7710","hendebi01","William Maxwell Henderson","Pitcher","Right","Right"
"7711","hendeda01","David Lee Henderson","Centerfielder","Right","Right"
"7712","hendegu01","Gunnar Randal Henderson","Third Baseman and Shortstop","Left","Right"
"7713","hendeha01","James Harding Henderson","Pitcher and Outfielder","Right","Right"
"7714","hendeji01","James Duffy Henderson","Pitcher","Left","Right"
"7715","hendejo01","Joseph Lee Henderson","Pitcher","Left","Right"
"7716","hendeke01","Kenneth Joseph Henderson","Outfielder","Both","Right"
"7717","henderi01","Rickey Nelson Henley Henderson","Leftfielder","Right","Left"
"7718","hendero01","Rodney Wood Henderson","Pitcher","Right","Right"
"7719","hendest01","Steven Curtis Henderson","Leftfielder","Right","Right"
"7720","hendlbo01","Charles Robert Hendley","Pitcher","Right","Left"
"7721","hendrbe01","Benjamin John Hendrickson","Pitcher","Right","Right"
"7722","hendrcl01","Claude Raymond Hendrix","Pitcher","Right","Right"
"7723","hendrdo01","Donald William Hendrickson","Pitcher","Right","Right"
"7724","hendred01","Edward Hendricks","Pitcher","Left","Left"
"7725","hendrel01","Elrod Jerome Hendricks","Catcher","Left","Right"
"7726","hendrge01","George Andrew Hendrick","Outfielder and First Baseman","Right","Right"
"7727","hendrha01","Harvey Hendrick","First Baseman, Outfielder and Third Baseman","Left","Right"
"7728","hendrja01","John Charles Hendricks","Rightfielder","Left","Left"
"7729","hendrky01","Kyle Christian Hendricks","Pitcher","Right","Right"
"7730","hendrli01","Liam Johnson Hendriks","Pitcher","Right","Right"
"7731","hendrma01","Mark Allan Hendrickson","Pitcher","Left","Left"
"7732","hendrry01","Ryan Matthew Hendrix","Pitcher","Right","Right"
"7733","hendrti01","Timothy Green Hendryx","Outfielder","Right","Right"
"7734","hengeda01","David Lee Hengel","Outfielder, Designated Hitter and Pinch Hitter","Right","Right"
"7735","henglmo01","Emery J. Hengel","Second Baseman and Outfielder","Right","Unknown"
"7736","heniola01","Lafayette Marion Henion","Pitcher","Right","Right"
"7737","henketo01","Thomas Anthony Henke","Pitcher","Right","Right"
"7738","henlebo01","Robert Clifton Henley","Catcher","Right","Right"
"7739","henlega01","Gail Curtice Henley","Rightfielder and Pinch Hitter","Left","Right"
"7740","henlewe01","Weldon Henley","Pitcher","Right","Right"
"7741","henlibu01","Walter John Henline","Catcher","Right","Right"
"7742","hennebr01","Brad Martin Hennessey","Pitcher","Right","Right"
"7743","hennege01","George Hennessey","Pitcher","Right","Right"
"7744","hennele01","Lester Baker Hennessy","Second Baseman","Right","Right"
"7745","hennemi01","Michael Alan Henneman","Pitcher","Right","Right"
"7746","henniph01","Phillip Winston Hennigan","Pitcher","Right","Right"
"7747","hennira01","Randall Philip Hennis","Pitcher","Right","Right"
"7748","henniri01","Richard Lee Henninger","Pitcher","Right","Right"
"7749","hennse01","Sean Michael Henn","Pitcher","Right","Left"
"7750","henribo01","Robert Edward Henrich","Pinch Runner, Shortstop and Outfielder","Right","Right"
"7751","henrifr01","Frank Wilde Henrich","Outfielder and Pinch Hitter","Left","Left"
"7752","henriol01","Olaf Henriksen","Pinch Hitter and Outfielder","Left","Left"
"7753","henrios01","Oscar Eduardo Henriquez","Pitcher","Right","Right"
"7754","henriro01","Ronny Henriquez","Pitcher","Right","Right"
"7755","henrito01","Thomas David Henrich","Rightfielder and First Baseman","Left","Left"
"7756","henrybi01","William Rodman Henry","Pitcher","Left","Left"
"7757","henrybi02","William Francis Henry","Pitcher","Left","Left"
"7758","henrybu01","Floyd Bluford Henry","Pitcher","Left","Left"
"7759","henrydo01","Richard Douglas Henry","Pitcher","Right","Right"
"7760","henrydu01","Frank John Henry","Pitcher","Left","Left"
"7761","henrydw01","Dwayne Allen Henry","Pitcher","Right","Right"
"7762","henryea01","Earl Clifford Henry","Pitcher","Left","Left"
"7763","henryge01","George Washington Henry","Outfielder","Right","Right"
"7764","henryji01","James Francis Henry","Pitcher","Right","Right"
"7765","henryjo01","John Michael Henry","Leftfielder and Pitcher","Right","Right"
"7766","henryjo02","John Park Henry","Catcher and First Baseman","Right","Right"
"7767","henrypa01","Payton Anthony Henry","Catcher","Right","Right"
"7768","henryro01","Ronald Baxter Henry","Pinch Hitter and Catcher","Right","Right"
"7769","henrysn01","Frederick Marshall Henry","First Baseman and Pinch Hitter","Left","Left"
"7770","henryto01","Thomas Jack Henry","Pitcher","Left","Left"
"7771","henshro01","Roy Kniklebine Henshaw","Pitcher","Right","Left"
"7772","hensiph01","Philip Frank Hensiek","Pitcher","Right","Right"
"7773","henslch01","Charles Floyd Hensley","Pitcher","Left","Left"
"7774","henslcl01","Clayton Allen Hensley","Pitcher","Right","Right"
"7775","henslda01","David James Hensley","Designated Hitter, Second Baseman and First Baseman","Right","Right"
"7776","henslma01","Matthew Davis Hensley","Pitcher","Right","Right"
"7777","hensodr01","Drew Daniel Henson","Pinch Runner and Third Baseman","Right","Right"
"7778","hentgpa01","Patrick George Hentgen","Pitcher","Right","Right"
"7779","hentgsa01","Samuel David Hentges","Pitcher","Left","Left"
"7780","heplebi01","William Lewis Hepler","Pitcher","Left","Left"
"7781","herbeer01","Earn Albert Herbert","Pitcher","Right","Right"
"7782","herbefr01","Frederick Herbert","Pitcher","Right","Right"
"7783","herbera01","Raymond Ernest Herbert","Pitcher","Right","Right"
"7784","herbero01","Ronald Samuel Herbel","Pitcher","Right","Right"
"7785","heredfe01","Felix Heredia","Pitcher","Left","Left"
"7786","heredgi01","Gilbert Heredia","Pitcher","Right","Right"
"7787","heredgu01","Guillermo Heredia","Outfielder","Right","Left"
"7788","heredub01","Ubaldo Jose Heredia","Pitcher","Right","Right"
"7789","heredwi01","Wilson Heredia","Pitcher","Right","Right"
"7790","hergeji01","Jimmy Matthew Herget","Pitcher","Right","Right"
"7791","hergeke01","Kevin R. Herget","Pitcher","Left","Right"
"7792","hergema01","Matthew Tyler Herges","Pitcher","Left","Right"
"7793","hermaal01","Albert Bartel Hermann","Second Baseman, Pinch Hitter and Third Baseman","Right","Right"
"7794","hermaar01","Arthur Herman","Pitcher","Unknown","Unknown"
"7795","hermaba01","Floyd Caves Herman","Rightfielder and First Baseman","Left","Left"
"7796","hermabi01","William Jennings Bryan Herman","Second Baseman and Third Baseman","Right","Right"
"7797","hermach01","Chad Bruce Hermansen","Outfielder","Right","Right"
"7798","hermadu01","Dustin Michael Hermanson","Pitcher","Right","Right"
"7799","hermage01","Eugene Victor Hermanski","Outfielder and Pinch Hitter","Left","Right"
"7800","hermije01","Jeremy Ryan Hermida","Rightfielder","Left","Right"
"7801","hermomi01","Michael Hermosillo","Outfielder","Right","Right"
"7802","hermore01","Angel Remigio Hermoso","Second Baseman and Shortstop","Right","Right"
"7803","hernaad01","Adrián R. Hernández","Pitcher","Right","Right"
"7804","hernaal01","Alexander Hernández","First Baseman, Outfielder and Pinch Hitter","Left","Left"
"7805","hernaan01","Anderson Mejia Hernández","Second Baseman and Shortstop","Both","Right"
"7806","hernaar01","Ariel Hernández","Pitcher","Right","Right"
"7807","hernaca01","Carlos Alberto Hernández","Catcher","Right","Right"
"7808","hernaca02","Carlos Eduardo Hernández","Pinch Hitter, Second Baseman and Pinch Runner","Right","Right"
"7809","hernaca03","Carlos Enrique Hernández","Pitcher","Left","Left"
"7810","hernaca04","Carlos Eduardo Hernández","Pitcher","Right","Right"
"7811","hernace01","Cesar Dario Hernández","Leftfielder and Pinch Hitter","Right","Right"
"7812","hernace02","César Augusto Hernández","Second Baseman","Both","Right"
"7813","hernach01","Salvador José Hernández","Catcher","Right","Right"
"7814","hernada01","David Jose Hernandez","Pitcher","Right","Right"
"7815","hernada02","Darwinzon David Hernández","Pitcher","Left","Left"
"7816","hernada03","Daysbel Hernández","Pitcher","Right","Right"
"7817","hernadi01","Diory Hernández","Pinch Hitter, Shortstop and Third Baseman","Right","Right"
"7818","hernael01","Elieser Alexis Hernández","Pitcher","Right","Right"
"7819","hernael02","Elier Hernández","Leftfielder, Designated Hitter and First Baseman","Right","Right"
"7820","hernaen01","Enzo Octavio Hernández","Shortstop","Right","Right"
"7821","hernaen02","Enrique J. Hernández","Outfielder, Second Baseman and Shortstop","Right","Right"
"7822","hernaev01","Gregorio Evelio Hernández","Pitcher","Right","Right"
"7823","hernafe01","Fernando Hernández","Pitcher","Right","Right"
"7824","hernafe02","Félix Abraham Graham Hernández","Pitcher","Right","Right"
"7825","hernafe03","Fernando Hernandez","Pitcher","Right","Right"
"7826","hernago01","Gorkys Gustavo Hernández","Outfielder","Right","Right"
"7827","hernaja01","Jacinto Hernández","Shortstop and Third Baseman","Right","Right"
"7828","hernaje01","Jesus Rafael Hernaiz","Pitcher","Right","Right"
"7829","hernaje02","Jeremy Stuart Hernandez","Pitcher","Right","Right"
"7830","hernajo01","José Antonio Hernández","Shortstop, Third Baseman and Second Baseman","Right","Right"
"7831","hernajo02","Jonathan Hernández","Pitcher","Right","Right"
"7832","hernajo03","Jose Ernesto Hernández","Pitcher","Left","Left"
"7833","hernake01","Keith Hernandez","First Baseman","Left","Left"
"7834","hernale01","Leonardo Jesus Hernández","Third Baseman","Right","Right"
"7835","hernali01","Eisler Liván Hernández","Pitcher","Right","Right"
"7836","hernalu01","Luis Armando Hernández","Shortstop, Second Baseman and Third Baseman","Both","Right"
"7837","hernama01","Manuel Antonio Hernández","Pitcher","Right","Right"
"7838","hernama02","Marco Antonio Hernández","Second Baseman, Pinch Hitter and Third Baseman","Left","Right"
"7839","hernami01","Michel Hernández","Catcher","Right","Right"
"7840","hernaor01","Orlando P. Hernández","Pitcher","Right","Right"
"7841","hernaos01","Óscar Eduardo Hernández","Catcher","Right","Right"
"7842","hernape01","Pedro Julio Hernández","Designated Hitter, Pinch Hitter and Pinch Runner","Right","Right"
"7843","hernape02","Pedro Michel Hernández","Pitcher","Left","Left"
"7844","hernara01","Ramon Hernández","Pitcher","Both","Left"
"7845","hernara02","Ramon Jose Hernández","Catcher","Right","Right"
"7846","hernaro01","Roberto Manuel Hernández","Pitcher","Right","Right"
"7847","hernaru01","Rudolph Albert Hernández","Pitcher","Right","Right"
"7848","hernaru02","Rodolfo Hernández","Shortstop","Right","Right"
"7849","hernaru03","Runelvys Antonio Hernández","Pitcher","Right","Right"
"7850","hernate01","Teoscar Jose Hernández","Outfielder","Right","Right"
"7851","hernato01","Tobias Rafael Hernández","Catcher and Pinch Runner","Right","Right"
"7852","hernawi01","Guillermo Hernández","Pitcher","Left","Left"
"7853","hernaxa01","Francis Xavier Hernandez","Pitcher","Left","Right"
"7854","hernaya01","Yadiel Hernández","Leftfielder and Pinch Hitter","Left","Right"
"7855","hernayo01","Yoel Alejandro Hernández","Pitcher","Right","Right"
"7856","hernayo02","Yonny Jose Hernández","Third Baseman, Second Baseman and Shortstop","Both","Right"
"7857","herndda01","Kenneth David Herndon","Pitcher","Right","Right"
"7858","herndju01","Harry Francis Herndon","Pitcher","Right","Right"
"7859","herndla01","Larry Darnell Herndon","Outfielder","Right","Right"
"7860","hernoto01","Thomas H. Hernon","Leftfielder","Right","Right"
"7861","herreal01","Alexander Jose Herrera","Pitcher","Left","Left"
"7862","herrebo01","Procopio Herrera","Pitcher","Right","Right"
"7863","herreda01","Daniel Ray Herrera","Pitcher","Left","Left"
"7864","herredi01","Dilson Jose Herrera","Second Baseman, Pinch Hitter and Leftfielder","Right","Right"
"7865","herreel01","Elian Herrera","Third Baseman, Outfielder and Second Baseman","Both","Right"
"7866","herreiv01","Iván Aaron Herrera","Catcher","Right","Right"
"7867","herrejo01","Jose Concepcion Herrera","Outfielder, Pinch Hitter and Second Baseman","Right","Right"
"7868","herrejo02","Jose Ramon Herrera","Rightfielder","Left","Left"
"7869","herrejo03","Jonathan Alejandro Herrera","Second Baseman, Shortstop and Third Baseman","Both","Right"
"7870","herrejo04","Jose Gregorio Herrera","Catcher","Both","Right"
"7871","herreke01","Kelvin De Jesus Herrera","Pitcher","Right","Right"
"7872","herremi01","Ramón Herrera","Third Baseman and Second Baseman","Right","Right"
"7873","herreod01","David Odúbel Herrera","Centerfielder","Left","Right"
"7874","herrepa01","Juan Francisco Herrera","First Baseman, Second Baseman and Third Baseman","Right","Right"
"7875","herrero01","Ronald Jose Herrera","Pitcher","Right","Right"
"7876","herrero02","Rosell Amado Herrera","Outfielder, Pinch Hitter and Second Baseman","Both","Right"
"7877","herrewa01","Walter William Herrell","Pitcher","Unknown","Right"
"7878","herreyo01","Yoslán Herrera","Pitcher","Right","Right"
"7879","herriar01","Arthur L. Herring","Pitcher","Right","Right"
"7880","herrihe01","Herbert Lee Herring","Pitcher","Right","Right"
"7881","herrile01","Silas Clarke Herring","First Baseman, Centerfielder and Pitcher","Left","Left"
"7882","herriti01","Tim Herrin","Pitcher","Left","Left"
"7883","herrito01","Thomas Edward Herrin","Pitcher","Right","Right"
"7884","herritr01","William Troy Herriage","Pitcher","Right","Right"
"7885","herrmch01","Christopher Ryan Herrmann","Catcher, Pinch Hitter and Outfielder","Left","Right"
"7886","herrmed01","Edward Martin Herrmann","Catcher","Left","Right"
"7887","herrmfr01","Frank Joseph Herrmann","Pitcher","Left","Right"
"7888","herrmle01","Leroy George Herrmann","Pitcher","Right","Right"
"7889","herrmma01","Martin John Herrmann","Pitcher","Left","Left"
"7890","herrnjo01","John Ellett Herrnstein","Pinch Hitter, Leftfielder and First Baseman","Left","Left"
"7891","herrsri01","Richard Franklin Herrscher","First Baseman, Pinch Hitter and Third Baseman","Right","Right"
"7892","herrto01","Thomas Mitchell Herr","Second Baseman","Both","Right"
"7893","hershea01","Earl Walter Hersh","Pinch Hitter and Leftfielder","Left","Left"
"7894","hershfr01","Frank Hershey","Pitcher","Unknown","Right"
"7895","hershmi01","Norman Michael Hershberger","Rightfielder","Right","Right"
"7896","hershor01","Orel Leonard Hershiser","Pitcher","Right","Right"
"7897","hershwi01","Willard McKee Hershberger","Catcher","Right","Right"
"7898","hertwne01","Neal Charles Hertweck","First Baseman","Left","Left"
"7899","hertzst01","Stephen Allan Hertz","Pinch Hitter and Third Baseman","Right","Right"
"7900","herzobu01","Charles Lincoln Herzog","Second Baseman, Third Baseman and Shortstop","Right","Right"
"7901","herzowh01","Dorrel Norman Elvert Herzog","Outfielder, Pinch Hitter and First Baseman","Left","Left"
"7902","heskejo01","Joseph Thomas Hesketh","Pitcher","Left","Left"
"7903","hessda01","David James Hess","Pitcher","Right","Right"
"7904","hessege01","George Edward Hesselbacher","Pitcher","Right","Right"
"7905","hesslke01","Keith Alexander Hessler","Pitcher","Left","Left"
"7906","hessmmi01","Michael Steven Hessman","Pinch Hitter, First Baseman and Third Baseman","Right","Right"
"7907","hessot01","Otto C. Hess","Pitcher and Leftfielder","Left","Left"
"7908","hessto01","Thomas Joseph Hess","Catcher","Unknown","Right"
"7909","hestejo01","John Graves Hester","Catcher","Right","Right"
"7910","hestela01","Lawrence Hesterfer","Pitcher","Right","Left"
"7911","hestoch01","Christopher L. Heston","Pitcher","Right","Right"
"7912","hetkijo01","John Edward Hetki","Pitcher","Right","Right"
"7913","hetligu01","August Julius Hetling","Third Baseman","Right","Right"
"7914","hetzeer01","Eric Paul Hetzel","Pitcher","Right","Right"
"7915","heubege01","George A. Heubel","Rightfielder and First Baseman","Unknown","Unknown"
"7916","heuerco01","Codi Dalton Heuer","Pitcher","Right","Right"
"7917","heussed01","Edward Burlton Heusser","Pitcher","Both","Right"
"7918","hevinjo01","John Aloysius Heving","Catcher","Right","Right"
"7919","hevinjo02","Joseph William Heving","Pitcher","Right","Right"
"7920","hewitja01","Charles Jacob Hewitt","Pitcher","Left","Left"
"7921","heydegr01","Gregory George Heydeman","Pitcher","Right","Right"
"7922","heydomi01","Marion Edward Heydon","Catcher","Left","Right"
"7923","heynejo01","Fred Ames Hayner","Pitcher","Unknown","Unknown"
"7924","heywaja01","Jason Alias Heyward","Rightfielder","Left","Left"
"7925","hiattja01","Jack E. Hiatt","Catcher, Pinch Hitter and First Baseman","Right","Right"
"7926","hiattph01","Philip Farrell Hiatt","Third Baseman, Rightfielder and First Baseman","Right","Right"
"7927","hibbagr01","James Gregory Hibbard","Pitcher","Left","Left"
"7928","hibbajo01","John Denison Hibbard","Pitcher","Unknown","Left"
"7929","hickebr01","Bryan David Hickerson","Pitcher","Left","Left"
"7930","hickeed01","Edward Arthur Hickey","Third Baseman","Unknown","Unknown"
"7931","hickeja01","John William Hickey","Pitcher","Right","Left"
"7932","hickeji01","James Robert Hickey","Pitcher","Right","Right"
"7933","hickeke01","Kevin John Hickey","Pitcher","Left","Left"
"7934","hickemi01","Michael Francis Hickey","Second Baseman","Right","Right"
"7935","hicklbr01","Charles Brewer Hicklen","Outfielder and Pinch Runner","Right","Right"
"7936","hickmch01","Charles Taylor Hickman","First Baseman, Rightfielder and Second Baseman","Right","Right"
"7937","hickmje01","Jesse Owens Hickman","Pitcher","Right","Right"
"7938","hickmji01","David James Hickman","Outfielder","Right","Right"
"7939","hickmji02","James Lucius Hickman","Outfielder, First Baseman and Third Baseman","Right","Right"
"7940","hicksaa01","Aaron Michael Hicks","Centerfielder","Both","Right"
"7941","hicksbr01","Brandon Ryan Hicks","Second Baseman, Shortstop and Third Baseman","Right","Right"
